id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39419438,Luminous 22th floor 3 bdr apartment in Palermo,142274113,Tina,,Palermo,-34.57594,-58.42313,Entire home/apt,22126,2,22,2021-03-17,1.08,10,0
39420625,Increible monoambiente en pleno Downtown.,302370867,Cynthia Carina,,Balvanera,-34.60476,-58.3957,Entire home/apt,1924,2,9,2020-03-26,0.44,1,66
39421698,Like at home! comfortable with balcony at Palermo,93839688,Daiana,,Palermo,-34.58218,-58.40775,Entire home/apt,1443,3,3,2020-02-13,0.15,14,296
39424142,Tranquilidad,158405534,Yesica Nair,,Villa Real,-34.62386,-58.52744,Private room,960,1,0,,,1,364
39424796,Departamento en barrio de Caballito,92201908,Federico,,Caballito,-34.62295,-58.4317,Entire home/apt,1511,1,7,2020-02-15,0.34,2,90
39430939,Beautiful Central Low Budget Flat for 2,298874610,Pablo,,Balvanera,-34.60483,-58.39388,Entire home/apt,3559,5,3,2019-12-12,0.15,5,178
39431659,New & Full Apartment. La Boca-Caminito,50816531,Adrián,,Boca,-34.63797,-58.36387,Entire home/apt,2694,1,21,2020-01-26,1.01,1,89
39432804,Estudio 100% equipado con pileta y parrilla,55531381,Lucila,,Chacarita,-34.58438,-58.44805,Entire home/apt,3506,4,1,2019-12-16,0.05,1,178
39433385,Increíble Studio Palermo hollywood con amenities,1028764,Cecilia,,Palermo,-34.57812,-58.44014,Entire home/apt,2886,1,2,2020-01-06,0.11,86,180
39433447,"Bs As.Centro, 1200 mts Av.9 de Julio.Subte.PISCINA",246568359,Patricio,,Balvanera,-34.61722,-58.39938,Entire home/apt,6000,3,37,2020-02-05,1.78,2,77
39433634,Torre de categoría con amenities 2 ambientes,1028764,Cecilia,,Palermo,-34.57689,-58.44038,Entire home/apt,4810,1,7,2020-03-15,0.35,86,89
39435878,Cheerful studio w/ rooftop pool @heart of Palermo,16133446,Luis & Florencia,,Palermo,-34.58125,-58.4266,Entire home/apt,2405,7,3,2021-03-27,0.51,56,166
39436326,Apartamento Deluxe en Soho,302909338,Cristina,,Palermo,-34.58246,-58.42343,Entire home/apt,9621,7,0,,,1,363
39440326,"TWO apartments on the 9th floor, Palermo Queens",240206281,Fabiana,,Villa Crespo,-34.60123,-58.43468,Entire home/apt,6734,3,2,2020-01-08,0.11,2,61
39440447,¡OPORTUNIDAD! Lumin. dpt BALCÓN  en PLENO PALERMO!,156674748,Delfi,,Palermo,-34.59331,-58.4259,Entire home/apt,2886,2,19,2020-03-18,0.91,1,321
39440916,Departamento CABA,7052427,María,,Recoleta,-34.59847,-58.38746,Entire home/apt,1745,2,0,,,1,179
39441986,Moderno y luminoso studio - zona UADE y San Telmo,210147055,Giorgina,,Constitucion,-34.61837,-58.38648,Entire home/apt,1251,3,30,2020-02-29,1.51,9,33
39441995,"Apartamento completo ""Las Terrazas de Palermo""",114507347,Adrian,,Palermo,-34.57652,-58.4404,Entire home/apt,2886,3,7,2020-02-26,0.35,2,230
39444121,Luminoso departamento en barrio residencial,141574813,Maia,,Belgrano,-34.56724,-58.46902,Entire home/apt,1500,2,6,2020-01-03,0.30,1,321
39444211,Beautiful apartment in the heart of Buenos Aires,302406695,Diego Alejandro,,San Nicolas,-34.60708,-58.38339,Entire home/apt,955,4,10,2021-01-15,0.59,2,232
39444791,Modern & completely upgraded apart. Up to 6 pxs.,266603379,Fernando,,Recoleta,-34.59087,-58.4105,Entire home/apt,3559,6,0,,,1,74
39445790,"""Lennon & Yoko""  Penthouse, artistic boutique flat",18340652,Abes.Nes,,Palermo,-34.57765,-58.41387,Entire home/apt,4329,7,1,2020-03-24,0.06,1,88
39446490,★★★★★ Brand New Remodeled Suite Apt in Recoleta,278440549,Boutique Apartments,,Retiro,-34.59721,-58.37834,Entire home/apt,1030,1,69,2020-02-07,3.36,31,149
39446521,Increible Monoambiente En El Corazon De Nuñez,92827643,Juan,,Nuñez,-34.55107,-58.46386,Entire home/apt,1443,5,12,2020-07-25,0.67,1,19
39458017,Just Remodeled NYC Style apt - Ideal Location!,5788936,Agustin,,San Nicolas,-34.59873,-58.37211,Entire home/apt,5759,2,3,2020-03-02,0.15,1,269
39458058,U,175714605,Victoria,,Palermo,-34.58999,-58.4115,Entire home/apt,5772,4,0,,,2,179
39460042,"Great Studio with pool, security and wifi downtown",16133446,Luis & Florencia,,Monserrat,-34.61376,-58.38242,Entire home/apt,1443,10,5,2021-05-11,0.28,56,364
39460280,"Residence Hilu,La mejor experiencia Argentina",303101645,David,,Palermo,-34.58061,-58.40629,Entire home/apt,2886,3,6,2020-02-05,0.34,2,358
39461199,Shared house in Palermo,93368351,Solange,,Palermo,-34.56653,-58.43421,Private room,2213,29,0,,,4,364
39461820,Habitación de la Guitarra,303114448,Alvaro,,Recoleta,-34.59852,-58.38915,Private room,962,2,1,2019-11-16,0.05,1,88
39463533,Departamento en Belgrano,93368351,Solange,,Belgrano,-34.55926,-58.45069,Entire home/apt,1924,2,2,2021-02-24,0.12,4,352
39466347,Hermoso depto tipo Loft en Palermo,221941387,Alternativa,,Villa Crespo,-34.59509,-58.44157,Entire home/apt,2020,90,0,,,27,363
39466994,"Balcón terraza en apto soñado, lujo en Palermo.",222432318,Martin,,Palermo,-34.58117,-58.40442,Entire home/apt,3464,7,7,2020-03-31,0.34,2,60
39467727,my spot - historical center,43345833,Fernando,,Monserrat,-34.61036,-58.38413,Entire home/apt,3078,2,11,2019-12-16,0.54,1,269
39467827,Catamarca experience,263116583,Yanina,,Parque Patricios,-34.6306,-58.40099,Shared room,3367,1,1,2020-01-04,0.05,7,365
39468083,Corazón de bs.as,263116583,Yanina,,San Cristobal,-34.62417,-58.40356,Shared room,1930,1,0,,,7,365
39468117,El tren de las nubes,263116583,Yanina,,San Cristobal,-34.62355,-58.40507,Shared room,2252,1,0,,,7,365
39468549,Stylish Studio Flat with pool - English/Español -,303172893,María José,,Palermo,-34.58964,-58.41811,Entire home/apt,2680,2,19,2019-12-30,0.90,1,351
39468894,Moderno Depto a metros de Caminito y Boca Juniors!,294419727,Pablo,,Boca,-34.6368,-58.36473,Entire home/apt,3367,1,7,2020-02-25,0.33,1,180
39475659,Apartamento entero nuevo con onda en zona tranquil,295177758,Eva,,Villa Urquiza,-34.57055,-58.48466,Entire home/apt,2501,5,8,2020-03-22,0.38,1,364
39480032,Pintoresco departamento de dos ambientes,222904636,Maria Laura,,San Nicolas,-34.60211114148386,-58.37597846013278,Entire home/apt,3079,4,0,,,2,88
39480858,HERMOSO DEPARTAMENTO AMOBLADO 2 AMB. AL FRENTE,146519758,Silvia,,Palermo,-34.58692,-58.41288,Entire home/apt,3079,7,0,,,3,365
39482645,Luminoso studio a estrenar con balcón en Recoleta.,44377765,Guillermo,,Recoleta,-34.58873,-58.39661,Entire home/apt,2886,3,9,2019-12-30,0.43,3,157
39487373,"Modern 90m2 Apt w/ 2 Yards, Parrilla & Pool",5553043,Fernando,,Colegiales,-34.57357,-58.44387,Entire home/apt,3367,29,0,,,1,173
39503938,Cozy private room in the heart of Boedo,18641454,Agustín,,Boedo,-34.62321,-58.42416,Private room,935,2,0,,,1,88
39505733,Práctico Studio - Excelente ubicación!!,92347373,Flavia,,Balvanera,-34.60768,-58.39391,Entire home/apt,1828,2,18,2020-01-06,0.86,1,360
39506613,Excelente casa para 6 personas disponible Enero,60651507,Christian,,Recoleta,-34.59508,-58.40142,Entire home/apt,12000,7,0,,,1,179
39506669,Heart of San Telmo,218956166,Leandro,,San Telmo,-34.61898,-58.37086,Entire home/apt,2611,2,4,2019-11-23,0.20,6,364
39506722,Private room #1 Sunny & cozy apt in Palermo,145114988,Valentina,,Palermo,-34.58444,-58.44042,Private room,1635,2,0,,,2,350
39506761,Incredible Studio - Diamond Quality!,15890270,Carlos,,Palermo,-34.58212,-58.43236,Entire home/apt,3078,2,6,2019-12-01,0.30,2,229
39506996,Espectacular Departamento,275377953,Natalia,,Colegiales,-34.57967,-58.44169,Entire home/apt,3000,1,7,2020-02-28,0.34,23,179
39507258,Increíble Departamento,275377953,Natalia,,Palermo,-34.58055,-58.44009,Entire home/apt,4811,1,3,2020-02-23,0.18,23,180
39507299,BA Tangoapartments AV Santa Fe,303512922,Paola,,Recoleta,-34.59569,-58.4002,Entire home/apt,3464,4,2,2020-01-11,0.11,2,268
39507313,Alojamiento y la mejor experiencia en SAN TELMO,303512536,Mati Y Vane,,San Telmo,-34.62221,-58.37404,Entire home/apt,3078,1,9,2020-04-06,0.44,1,180
39507384,Private room #2 Sunny & cozy apt in Palermo,145114988,Valentina,,Palermo,-34.58577,-58.44081,Private room,1924,2,0,,,2,350
39508054,Franca city hostel,21148294,Laureano,,Monserrat,-34.60897,-58.38538,Shared room,921,1,1,2019-12-08,0.05,3,365
39509127,Departamento Luminoso. Excelente ubicación.,301043429,Ana,,Recoleta,-34.58529,-58.38888,Entire home/apt,2694,29,0,,,1,90
39509291,Palermo un lugar para descubrir y disfrutar,303531243,Pascual Jose,,Palermo,-34.58949,-58.41702,Entire home/apt,2886,2,4,2020-01-05,0.20,1,179
39509371,Cozy one bedroom apartment,265837234,Pablo,,Recoleta,-34.5945,-58.3937,Entire home/apt,3848,2,0,,,1,363
39509496,"Monoambiente, perfeito para casal!",48108524,Renata,,Balvanera,-34.6031,-58.39531,Entire home/apt,1674,2,1,2019-12-29,0.05,1,90
39510008,Luminoso roof-top en corazón de micro-centro,148806781,Jose Ignacio,,Monserrat,-34.61034,-58.38021,Entire home/apt,2886,2,3,2019-11-17,0.14,1,365
39519500,"Great Studio with pool, security and wifi downtown",16133446,Luis & Florencia,,Monserrat,-34.61376,-58.38242,Entire home/apt,1443,10,5,2021-04-10,0.25,56,333
39519713,Moderno estudio en Villa Crespo zona outlet,16133446,Luis & Florencia,,Villa Crespo,-34.59576,-58.4389,Entire home/apt,2886,120,3,2020-03-27,0.47,56,364
39520937,"Confort, buen gusto y luminoso",112303069,Celia,,Monserrat,-34.60909,-58.38684,Entire home/apt,2501,4,0,,,3,364
39521430,Place to find Oneself.,285247981,Paola,,Palermo,-34.57997,-58.435,Entire home/apt,4810,2,3,2019-12-21,0.14,1,89
39521492,Gran monoambiente es espectacular ubicación,201402350,Yael Vanina,,Palermo,-34.58043,-58.43238,Entire home/apt,2165,2,25,2020-02-28,1.20,26,167
39521776,Obelisco,302336487,Juanjo,,San Nicolas,-34.60334,-58.37739,Entire home/apt,192422,1,0,,,1,364
39523038,Best location in Recoleta - 5pax - awesome view,26891067,Rodrigo,,Recoleta,-34.59089,-58.39244,Entire home/apt,5704,3,8,2021-02-07,0.46,1,179
39523241,French Style Loft - Historic building Palermo,1845492,Maga,,Palermo,-34.58364,-58.41351,Entire home/apt,3271,7,0,,,14,89
39524610,Bright & comfy close to everything!,10662981,Natalia,,Recoleta,-34.59855,-58.39698,Entire home/apt,1635,1,3,2020-12-13,0.18,4,196
39525042,"El Cuchitril, San Telmo",303659168,Ignacio & Rosana,,San Telmo,-34.61628,-58.37194,Entire home/apt,2886,2,10,2020-02-27,0.51,1,179
39525409,Moderno Apartamento en La Boca. Apto 4 personas,303660563,Nicolás Ignacio,,Boca,-34.63887,-58.36492,Entire home/apt,4810,3,10,2019-11-24,0.49,1,364
39527439,Private Room in Almagro,224675475,Ignacio,,Almagro,-34.60142,-58.42478,Private room,962,1,0,,,1,90
39529419,Cómoda habitación en excelente ubicación Almagro !,257569709,Sandra,,Almagro,-34.61023,-58.42343,Private room,1155,2,0,,,1,179
39530126,Luminoso monoambiente en San Nicolas #6122,221941387,Alternativa,,San Nicolas,-34.60514,-58.39046,Entire home/apt,2116,90,0,,,27,197
39531394,"Very Nice Spacious Bright New, Palermo .B North!",303714399,Maria Flor,,Recoleta,-34.59656,-58.41227,Entire home/apt,2680,7,13,2019-12-18,0.63,1,365
39532511,Premium 3 ambientes en Palermo con terraza #3403,221941387,Alternativa,,Palermo,-34.58074,-58.41164,Entire home/apt,3752,90,0,,,27,257
39533775,Deluxe Apartment - Depto. 2 ambientes 4 personas,223855671,Avellaneda Aparts & Suites,,Floresta,-34.6307,-58.48351,Private room,10499,1,0,,,10,364
39534279,Estudio Triple en Floresta - Avellaneda Aparts,223855671,Avellaneda Aparts & Suites,,Floresta,-34.62907,-58.4858,Private room,6699,1,0,,,10,364
39534662,Buenos Aires Experience #BAExperience359 Downtown,87605776,Alejandro,,San Nicolas,-34.60289,-58.37678,Entire home/apt,4329,1,11,2020-03-08,0.59,2,351
39534968,Estudio para 2 personas en Floresta,223855671,Avellaneda Aparts & Suites,,Floresta,-34.63068,-58.48437,Private room,5699,1,0,,,10,364
39535122,Estudio Cuádruple en Floresta - Avellaneda Aparts,223855671,Avellaneda Aparts & Suites,,Floresta,-34.62941,-58.48374,Private room,7699,1,1,2019-12-31,0.05,10,364
39535496,Recoleta Apartment. Moderno y Luminoso,83423764,Ana,,Recoleta,-34.58983,-58.39455,Entire home/apt,3848,3,7,2019-11-21,0.38,1,76
39535973,"Cozy and spacious apartment in Congreso, BA",11027204,Karina,,Balvanera,-34.61088,-58.40246,Entire home/apt,4714,2,0,,,1,180
39544736,Bright & Beautiful apt in BA!,8757962,Estanislao,,Palermo,-34.58131,-58.41006,Entire home/apt,2886,4,4,2019-12-21,0.20,3,198
39545553,Palermo SOHO Apartment 1,155248477,ApartsBA,,Palermo,-34.58166,-58.4243,Entire home/apt,3656,3,0,,,19,365
39545948,La Agustina part home con piscina privada,214721175,Nestor,,Versalles,-34.62592,-58.52392,Private room,5111,1,0,,,2,177
39546786,Cañitas campo de polo 2 pax,3166647,Federico,,Palermo,-34.56889,-58.43116,Entire home/apt,2886,4,1,2019-12-08,0.05,13,365
39547331,"Luminosa, con amigos, cowork y parrilla, z/UADE!",4191868,Piso Compartido Buenos Aires,,Monserrat,-34.61741,-58.38053,Private room,962,15,2,2021-04-30,0.13,10,365
39550026,3 ambientes en Belgrano (zona Cabildo y Juramento),288709669,Analía,,Belgrano,-34.56076,-58.46179,Entire home/apt,5772,5,0,,,1,179
39550667,Don Bosco y Castro Barros I,303882034,Rodolfo,,Almagro,-34.612,-58.41841,Entire home/apt,2886,7,0,,,1,365
39551502,Palermo Hollywood one bedroom full amenities,1028764,Cecilia,,Palermo,-34.57756,-58.44084,Entire home/apt,4329,1,2,2021-01-31,0.11,86,179
39552136,Oportunidad! Estilo 110m2 balcón 4amb/6p Recoleta,36438901,Los Dominguez,,Recoleta,-34.59407,-58.39303,Entire home/apt,9332,2,3,2020-01-02,0.14,7,345
39554444,"Departamento de Lujo, mejor zona de Bs As",111604650,Mercedes,,Puerto Madero,-34.61634,-58.36013,Entire home/apt,8658,60,0,,,2,155
39556975,Moderno 3 ambientes en Palermo #2978,221941387,Alternativa,,Villa Crespo,-34.59467,-58.43269,Entire home/apt,3078,90,0,,,27,365
39557125,Private Room for Students in San Telmo,291537760,Ramiro,,San Telmo,-34.62315,-58.37636,Private room,960,5,1,2019-12-22,0.05,1,180
39557647,IQ Melo Recoleta 4 / ¡SUPER CÓMODO!,303937931,Enrique Manuel,,Recoleta,-34.59122,-58.39287,Entire home/apt,2598,2,20,2021-07-12,1.01,2,84
39558910,Palermo. Habitación amplia con hermosa vista,303409420,Lorena,,Colegiales,-34.57705,-58.44422,Private room,1136,1,1,2019-12-11,0.05,1,199
39560337,Cómodo y luminoso departamento en Barrio Norte,303928833,Alicia,,Recoleta,-34.59374,-58.41051,Entire home/apt,3848,2,4,2020-01-15,0.20,1,88
39560904,Apartamento amplio para 4 personas,303961161,Belkis,,Liniers,-34.63961,-58.51481,Entire home/apt,5387,1,0,,,1,177
39562032,Espectacular  Apartamento Palermo  Lot,435122,Daniela,,Palermo,-34.57452,-58.44155,Entire home/apt,3000,15,1,2019-11-15,0.05,1,363
39564138,Ashtanga Place Palermo,178069226,Agustin,,Palermo,-34.58698,-58.41721,Entire home/apt,3175,5,1,2020-01-01,0.05,13,83
39570961,"Hab Compartida, cama privada con cortinas blackout",87197898,Alberto,,Recoleta,-34.59487,-58.39603,Shared room,962,3,0,,,46,365
39571597,Habitacion compartida ideal para estudiante UBA,87197898,Alberto,,Recoleta,-34.59585,-58.39572,Shared room,962,3,1,2020-04-11,0.06,46,364
39571630,"Cozy Shared Room great location, women only",87197898,Alberto,,Recoleta,-34.59423,-58.39699,Shared room,962,1,5,2020-01-03,0.24,46,365
39572779,"2BR Arenales (Rapanui) 6PERSONAS, Recoleta",238143679,Lizete,,Recoleta,-34.59413,-58.39911,Entire home/apt,4041,2,5,2021-05-05,0.24,1,342
39574821,Alquiler temporal depto monoambienre en Caballito,184902848,Caro,,Caballito,-34.61759,-58.42942,Entire home/apt,1300,30,1,2019-11-07,0.05,2,363
39575605,Pequeña habitacion en barrio de artistas,1225887,Guillermo,,Constitucion,-34.61849,-58.37939,Private room,960,2,1,2019-10-28,0.05,1,365
39578804,sunny room in beautiful beaux arts apartment,114008407,Hernán,,Parque Patricios,-34.62966,-58.402,Private room,1924,1,0,,,1,365
39579188,Espacio compartido en lindo Depto,304106177,Maria,,San Nicolas,-34.60593,-58.38907,Shared room,1443,3,1,2019-11-09,0.05,1,179
39579222,Apartamento de lujo French Style. San Telmo 140mts,176647378,Ana Ines,,Monserrat,-34.6144,-58.37653,Entire home/apt,9620,3,2,2020-03-02,0.11,2,178
39580103,Arenales,304113911,Barbara,,Recoleta,-34.59435,-58.40103,Entire home/apt,4041,1,10,2020-05-31,0.82,1,342
39581513,Habitación con espacio de tango/Room Tango Space 1,14934486,Mario,,San Nicolas,-34.60301,-58.3881,Private room,1539,1,0,,,2,179
39581868,2º A.  Dos ambientes nuevo muy equipado,229275787,Alberto Jorge,,Almagro,-34.60038,-58.41887,Entire home/apt,14430,3,1,2019-12-07,0.05,10,365
39582531,APARTAMENTO RENOVADO PARA 5 PERSONAS,192539982,Fabiana,,Retiro,-34.59393,-58.37985,Entire home/apt,4811,2,6,2020-03-08,0.29,1,179
39583041,Como en casa !! Tu estadía sera inolvidable !!,304125882,Claudia,,Nuñez,-34.54643,-58.46744,Private room,1200,2,1,2019-12-23,0.05,1,179
39583771,Luminoso apartamento en el corazón de Palermo,17049824,Flor,,Palermo,-34.58562,-58.41469,Entire home/apt,2405,1,0,,,1,362
39586609,Great apartment in the best BA neighborhood,46911016,Gonzalo,,Caballito,-34.61437,-58.43792,Entire home/apt,1900,71,2,2020-11-15,0.11,1,90
39586869,"Hermoso departamento en La Paternal, CABA.",304173339,Facundo,,Villa Gral. Mitre,-34.60984,-58.465,Private room,960,1,0,,,1,88
39590053,Una dpto con toda la tecnología y comodidad,298596788,Sofia,,Monte Castro,-34.62393,-58.51717,Private room,1924,1,0,,,1,179
39596969,"Barrio Retiro, Depto II - B.A. 4U!! Apartments-",169881449,Rosaura Maria,,San Nicolas,-34.60001,-58.38003,Entire home/apt,1924,3,8,2020-03-06,0.44,3,341
39597041,"La Boca, Cerca de la cancha de B. Juniors",177597494,Dunior,,Boca,-34.62901,-58.3638,Entire home/apt,1539,1,0,,,1,89
39597846,Hermosa casa antigua renovada para tu comodidad,298193036,Gabriel,,San Cristobal,-34.62815,-58.39814,Entire home/apt,1635,2,6,2020-03-11,0.30,1,180
39598122,Amazing penthouse - Palermo Hollywood,25100069,Fernanda,,Palermo,-34.58294,-58.43118,Entire home/apt,4400,3,8,2020-02-28,0.40,5,41
39598539,Divino y confortable departamento en Belgrano,39814124,Leonardo,,Belgrano,-34.56643,-58.45537,Entire home/apt,5111,4,0,,,2,364
39599343,Great Studio w/ rooftop pool & security downtown,16133446,Luis & Florencia,,Monserrat,-34.61376,-58.38242,Entire home/apt,1443,10,4,2020-11-20,0.21,56,364
39600943,"Original, gorgeous apt w/terrace ""Top Recoleta"" :)",67255372,Alberto,,Recoleta,-34.58879,-58.39597,Entire home/apt,1745,2,19,2020-01-03,0.91,2,199
39601321,Espacio Aguirre-monoambiente full (5A),117955293,Marcela,,Villa Crespo,-34.60079,-58.43286,Entire home/apt,1347,5,10,2020-03-29,0.49,4,167
39601805,Palermo Hollywood,67084053,Dominique,,Palermo,-34.57723,-58.43599,Entire home/apt,1800,2,15,2019-10-27,0.72,1,362
39606056,Duplex en Núñez muy luminoso. Excelente zona.,304307899,Clelia,,Nuñez,-34.55453,-58.46966,Entire home/apt,12000,7,1,2019-12-07,0.05,1,167
39606559,Luxury Apartment,69098574,Roxy,,Palermo,-34.56683,-58.44171,Private room,4810,2,5,2020-02-22,0.27,7,136
39606775,Habitacion matrimonial en Colegiales,67937511,Juan Pablo,,Colegiales,-34.57636,-58.45929,Private room,1925,1,0,,,2,179
39607460,Small room in Recycling House,31375534,Sabrina,,San Telmo,-34.61867,-58.37433,Private room,962,2,8,2020-02-05,0.41,11,365
39608079,Palermo SOHO 2,155248477,ApartsBA,,Palermo,-34.58146,-58.42248,Entire home/apt,3271,3,0,,,19,365
39609779,Bright 2 bedroom furnished family duplex apartment,55554552,Andrés,,Villa Urquiza,-34.57256,-58.4892,Entire home/apt,3078,3,2,2020-08-17,0.12,1,77
39609965,Recoleta Apartment - Great to know the city,118275,Justo,,Recoleta,-34.59057,-58.39266,Entire home/apt,5773,6,0,,,1,180
39609983,Apartamento Puerto Madero,304350646,Nicolas,,Puerto Madero,-34.62023,-58.3607,Entire home/apt,9620,3,1,2019-12-24,0.05,1,177
39610155,⭐️Increíble apartamento ⭐️ 4 personas c/piscina 🏊🏼‍♂️🏊‍♀️,1968050,Raul,,Nuñez,-34.55286,-58.46759,Entire home/apt,3752,1,15,2020-05-02,0.73,3,196
39610470,BA Tango Apartments Paso,303512922,Paola,,Balvanera,-34.6,-58.40392,Entire home/apt,3367,4,4,2020-01-02,0.20,2,268
39610786,"Cálido Dpto. Studio, con decoración autóctona",304359175,Romina,,Coghlan,-34.56242,-58.47054,Entire home/apt,1635,3,11,2021-01-02,0.54,1,115
39611903,"Bright, quiet and the best of bests  location.",8675645,Federico,,Recoleta,-34.58652,-58.40202,Entire home/apt,1155,7,8,2020-01-26,0.40,2,259
39612709,"Lugar cómodo, accesible, tranquilo.",138520953,Segundo,,Caballito,-34.61652,-58.4507,Private room,1154,2,0,,,1,88
39620064,Libertad Studio -a pasos del Obelisco-Buenos Aires,58531082,Graciela,,San Nicolas,-34.6056,-58.38436,Entire home/apt,1347,2,10,2020-03-13,0.56,1,164
39624064,"Muy cómodo y cerca de todo, ideal para jóvenes.",304470324,María José,,Recoleta,-34.59335,-58.39909,Entire home/apt,1251,2,13,2021-04-18,0.73,1,150
39626261,"Departamento de diseño en Caballito, a estrenar!",168143680,Alejandro & Celina,,Caballito,-34.62451,-58.43554,Entire home/apt,3367,3,7,2020-04-01,0.35,1,14
